document_id,text
910,indo gibl indiaforens stl28111
911,indfor incom indo remi29111
912,indo gibl indiaforens stl29111
913,fdrl intern fund transf
914,indfor incom indo remi30111
915,indo gibl indiaforens stl30111
916,fdrl intern fund transf
917,indfor incom indo remi02121
918,indo gibl indiaforens stl02121
919,indfor incom indo remi01121
920,indo gibl indiaforens stl01121
921,fdrl intern fund transf
922,indfor incom indo remi03121
923,indo gibl indiaforens stl03121
924,indfor incom indo remi04121
925,indo gibl indiaforens stl04121
926,fdrl intern fund transf
927,indfor incom indo remi05121
928,indo gibl indiaforens stl05121
929,indfor incom indo remi06121
930,indo gibl indiaforens stl06121
931,fdrl intern fund transf
932,fdrl intern fund transf
933,indfor incom indo remi07121
934,indo gibl indiaforens stl07121
935,indfor incom indo remi08121
936,indo gibl indiaforens stl08121
937,indfor incom indo remi09121
938,indo gibl indiaforens stl09121
939,fdrl intern fund transf
940,indfor incom indo remi10121
941,indo gibl indiaforens stl10121
942,fdrl intern fund transf
943,indfor incom indo remi11121
944,indo gibl indiaforens stl11121
945,fdrl intern fund transf
946,indfor incom indo remi12121
947,indo gibl indiaforens stl12121
948,fdrl intern fund transf
949,indfor incom indo remi13121
950,indo gibl indiaforens stl13121
951,fdrl intern fund transf
952,indfor incom indo remi14121
953,indo gibl indiaforens stl14121
954,fdrl intern fund transf
955,fdrl intern fund transf
956,indfor incom indo remi16121
957,indo gibl indiaforens stl16121
958,indfor incom indo remi15121
959,indo gibl indiaforens stl15121
960,indfor incom indo remi17121
961,indo gibl indiaforens stl17121
962,fdrl intern fund transf
963,indfor incom indo remi18121
964,indo gibl indiaforens stl18121
965,fdrl intern fund transf
966,indfor incom indo remi19121
967,indo gibl indiaforens stl19121
968,fdrl intern fund transf
969,indfor incom indo remi20121
970,indo gibl indiaforens stl20121
971,fdrl intern fund transf
972,indfor incom indo remi23121
973,indo gibl indiaforens stl23121
974,indfor incom indo remi22121
975,indo gibl indiaforens stl22121
976,indfor incom indo remi21121
977,indo gibl indiaforens stl21121
978,fdrl intern fund transf
979,fdrl intern fund transf
980,indfor incom indo remi25121
981,indo gibl indiaforens stl25121
982,indfor incom indo remi24121
983,indo gibl indiaforens stl24121
984,fdrl intern fund transf
985,indfor incom indo remi26121
986,indo gibl indiaforens stl26121
987,fdrl intern fund transf
988,indfor incom indo remi27121
989,indo gibl indiaforens stl27121
990,fdrl intern fund transf
991,indfor incom indo remi28121
992,indo gibl indiaforens stl28121
993,fdrl intern fund transf
994,indfor incom indo remi30121
995,indo gibl indiaforens stl30121
996,indfor incom indo remi29121
997,indo gibl indiaforens stl29121
998,fdrl intern fund transf
999,indfor incom indo remi31121
1000,indo gibl indiaforens stl31121
1001,fdrl intern fund transf
1002,fdrl intern fund transf
1003,indfor incom indo remi01011
1004,indo gibl indiaforens stl01011
1005,fdrl intern fund transf
1006,indfor incom indo remi02011
1007,indo gibl indiaforens stl02011
1008,fdrl intern fund transf
1009,fdrl intern fund transf
1010,indfor incom indo remi03011
1011,indo gibl indiaforens stl03011
1012,fdrl intern fund transf
1013,fdrl intern fund transf
1014,indfor incom indo remi04011
1015,indo gibl indiaforens stl04011
1016,indfor incom indo remi06011
1017,indo gibl indiaforens stl06011
1018,indfor incom indo remi05011
1019,indo gibl indiaforens stl05011
1020,fdrl intern fund transf
1021,fdrl intern fund transf
1022,indfor incom indo remi07011
1023,indo gibl indiaforens stl07011
1024,fdrl intern fund transf
1025,indfor incom indo remi08011
1026,indo gibl indiaforens stl08011
1027,fdrl intern fund transf
1028,fdrl intern fund transf
1029,indfor incom indo remi09011
1030,indo gibl indiaforens stl09011
1031,fdrl intern fund transf
1032,indfor incom indo remi10011
1033,indo gibl indiaforens stl10011
1034,fdrl intern fund transf
1035,fdrl intern fund transf
1036,indfor incom indo remi11011
1037,indo gibl indiaforens stl11011
1038,indfor incom indo remi12011
1039,indo gibl indiaforens stl12011
1040,indfor incom indo remi13011
1041,indo gibl indiaforens stl13011
1042,fdrl intern fund transf
1043,fdrl intern fund transf
1044,indfor incom indo remi14011
1045,indo gibl indiaforens stl14011
1046,fdrl intern fund transf
1047,indfor incom indo remi15011
1048,indo gibl indiaforens stl15011
1049,fdrl intern fund transf
1050,indfor incom indo remi16011
1051,indo gibl indiaforens stl16011
1052,fdrl intern fund transf
1053,indfor incom indo remi17011
1054,indo gibl indiaforens stl17011
1055,fdrl intern fund transf
1056,indfor incom indo remi18011
1057,indo gibl indiaforens stl18011
1058,fdrl intern fund transf
1059,fdrl intern fund transf
1060,indfor incom indo remi19011
1061,indo gibl indiaforens stl19011
1062,indfor incom indo remi20011
1063,indo gibl indiaforens stl20011
1064,fdrl intern fund transf
1065,indfor incom indo remi21011
1066,indo gibl indiaforens stl21011
1067,fdrl intern fund transf
1068,indfor incom indo remi22011
1069,indo gibl indiaforens stl22011
1070,fdrl intern fund transf
1071,indfor incom indo remi23011
1072,indo gibl indiaforens stl23011
1073,fdrl intern fund transf
1074,indfor incom indo remi24011
1075,indo gibl indiaforens stl24011
1076,fdrl intern fund transf
1077,indfor incom indo remi25011
1078,indo gibl indiaforens stl25011
1079,indfor incom indo remi26011
1080,indo gibl indiaforens stl26011
1081,fdrl intern fund transf
1082,indfor incom indo remi28011
1083,indo gibl indiaforens stl28011
1084,fdrl intern fund transf
1085,indfor incom indo remi29011
1086,indo gibl indiaforens stl29011
1087,indfor incom indo remi30011
1088,indo gibl indiaforens stl30011
1089,fdrl intern fund transf
1090,indfor incom indo remi31011
1091,indo gibl indiaforens stl31011
1092,fdrl intern fund transf
1093,trf indiaforens servic
1094,bbp settlement dt 30 08
1095,bbp settlement dt 31 08
1096,bbp settlement dt 01 09
1097,bbp settlement dtd 17 10
1098,bbp settlement dtd 18 10
1099,bbp settlement dtd 19 10
1100,bbp settlement dtd 20 10
1101,bbp settlement dtd 21 10
1102,bbp settlement dt 27
1103,bbp settlement dt 31
1104,bbp settlement dt 03
1105,bbp settlement dt 04
1106,bbp settlement dt 05
1107,bbp settlement dtd 0
1108,bbp settlement dt 17
1109,bbp settlement dtd 1
1110,bbp settlement dt 23
1111,bbp settlement dt 24
1112,bbp settlement dt 21
1113,bbp settlement dt 22
1114,bbp settlement dt 23
1115,bbp settlement dtd 30dec
1116,bbp settlement dt 03
1117,bbp settlement dt 04
1118,bbp settlement 16jan
1119,bbp settlement dtd 17jan
1120,bbp settlement dtd 18jan
1121,bbp settlement dtd 19jan
1122,bbp settlement dtd 20jan
1123,bbp settlement dtd 21jan
1124,bbp settlement dtd 23jan
1125,bbp settlement dtd 24jan
1126,bbp settlement dtd 27jan
1127,bbp settlement dt 30
1128,bbp settlement dt 31
1129,bbp settlement dt 01
1130,bbp settlement dt 02
1131,bbp settlement dt 03
1132,bbp settlement dt 04
1133,bbp settlement dt 06
1134,bbp settlement dt 07
1135,bbp settlement dt 08
1136,bbp settlement dt 09
1137,bbp settlement dt 10
1138,bbp settlement dt 13
1139,bbp settlement dt 15
1140,bbp settlement dt 16
1141,bbp settlement dt 17
1142,bbp settlement 18 02 201
1143,bbp settlement dt 21
1144,bbp settlement dt 22
1145,bbp settlement dt 23
1146,bbp settlement dt 24
1147,bbp settlement dt 27
1148,bbp settlement dt 28
1149,bbp settlement dt 01
1150,bbp settlement dt 02
1151,bbp settlement dt 03
1152,bbp settlement 04032017
1153,bbp settlement 06032017
1154,bbp settlement 07032017
1155,trf indiaforens servic
1156,bbp settlement ox01 09
1157,bbp settlement ox01
1158,bbp settlement 10032017
1159,bbp settlement 13032017
1160,bbp settlement dt 14
1161,bbp settlement 15032017
1162,trf indiaforens servic
1163,bbp settlement 16032017
1164,trf frm indiaforens servic
1165,bbp settlement 17032017
1166,trf frm indiaforens servic
1167,bbp ox01 settlement 1803
1168,trf frm indiaforens servic
1169,bbp settlement dt 20
1170,bbp settlement 21032017
1171,frm indiaforens servic
1172,trf indiaforens servic
1173,bbp ox01 settlement 22 0
1174,trf frm indiaforens servic
1175,bbp ox01 settlement 23 0
1176,bbp xo01 settlement 24 0
1177,trf indiaforens servic
1178,bbp settlement 26032017
1179,trf indiaforens servic
1180,bbp settlement dtd 27mar
1181,trf frm indiaforens servic
1182,trf frm indiaforens servic
1183,bbp settlement 28032017
1184,bbp settlement 29032017
1185,bbp settlement 30032017
1186,trf frm indiaforens servic
1187,bbp settlement dt 31
1188,fdrl intern fund transf
1189,trf indiaforens servic
1190,bbp settlement 03042017
1191,trf frm indiaforens servic
1192,bbp settlement 04042017
1193,trf frm indiaforens servic
1194,bbp ox01 settlement 05 0
1195,trf frm indiaforens servic
1196,bbp settlement dt 06
1197,trf frm indiaforens servic
1198,bbp ox01 settlement 07 0
1199,trf frm indiaforens servic
1200,trf indiaforens servic
1201,bbp ox01 settlement 10 0
1202,bbp ox01 settlement 11 0
1203,waiv switch fee 31 0
1204,bbp settlement 12042017
1205,bbp settlement dtd 13apr
1206,bbp settlement dt 15
1207,bbp ox01 settlement 17 0
1208,trf frm indiaforens servic
1209,bbp ox01 settlement 18 0
1210,bbp ox01 settlement 19 0
1211,bbp ox01 settlement 20 0
1212,bbp ox01 settlement 21 0
1213,bbp settlment ox01 24 04
1214,bbp settlement dt 25
1215,trf indiaforens servic
1216,bbp settlement dt 26
1217,bbp settlement 28042017
1218,bbp settlement 29042017
1219,bbp settlement 01052017
1220,bbp settlement 02052017
1221,bbp settlement 03052017
1222,bbp settlement 04052017
1223,bbp settlement 05052017
1224,fdrl intern fund transf
1225,bbp settlement 06052017
1226,bbp settlement dt 08
1227,fdrl intern fund transf
1228,bbp settlement 09052017
1229,bbp ox01 settlement 20 0
1230,rev bbp ox01 settlement
1231,fdrl intern fund transf
1232,fdrl intern fund transf
1233,fdrl intern fund transf
1234,bbp settlement 10052017
1235,bbp settlement 11052017
1236,bbp settlement 12052017
1237,fdrl intern fund transf
1238,bbp settlement 15052017
1239,fdrl intern fund transf
1240,bbp settlement 16052017
1241,fdrl intern fund transf
1242,bbp settlement 17052017
1243,fdrl intern fund transf
1244,bbp settlement 18052017
1245,bbp settlement 19052017
1246,fdrl intern fund transf
1247,bbp settlement 20052017
1248,fdrl intern fund transf
1249,bbp settlement 22052017
1250,bbp settlement 23052017
1251,fdrl intern fund transf
1252,bbp settlement 24052017
1253,fdrl intern fund transf
1254,fdrl intern fund transf
1255,bbp settlement 25052017
1256,bbp settlement 26052017
1257,fdrl intern fund transf
1258,bbp settlement 29052017
1259,trf frm indiaforens servic
1260,bbp settlement 30052017
1261,fdrl intern fund transf
1262,fdrl intern fund transf
1263,bbp settlement 31052017
1264,bbp settlement 01062017
1265,bbp stmt dtd 01jun17
1266,bbp setmnt dt 020620
1267,fdrl intern fund transf
1268,bbp setmnt dt 030620
1269,bbp setmnt dt 050620
1270,bbp setmnt dt 060620
1271,bbp setmnt dt 070620
1272,bbp setmnt dt 080620
1273,trf indiaforens servic
1274,bbp settlement date 12
1275,bbp setmnt dt 130620
1276,fdrl intern fund transf
1277,fdrl intern fund transf
1278,bbp setmnt dt 140620
1279,fdrl intern fund transf
1280,fdrl intern fund transf
1281,fdrl intern fund transf
1282,bbp setmnt dt 150620
1283,bbp setmnt dt 160620
1284,fdrl intern fund transf
1285,bbp setmnt dt 170620
1286,fdrl intern fund transf
1287,bbp setmnt dt 190620
1288,bbp setmnt dt 200620
1289,fdrl intern fund transf
1290,bbp setmnt dt 210620
1291,fdrl intern fund transf
1292,bbp setmnt dt 220620
1293,fdrl intern fund transf
1294,bbp setmnt dt 230620
1295,trf indiaforens servic
1296,bbp settlement date 270
1297,fdrl intern fund transf
1298,fdrl intern fund transf
1299,bbp settlement dt 28
1300,trf indiaforens servic
1301,bbp setmnt dt 290620
1302,bbp setmnt dt 300620
1303,bbp setmnt dt 010720
1304,bbp setmnt dt 030720
1305,rev switch fee servi
1306,bbp setmnt dt 040720
1307,bbp setmnt dt 050720
1308,bbp setmnt dt 060720
1309,bbp setmnt dt 070720
1310,fdrl intern fund transf
1311,bbp setmnt dt 100720
1312,fdrl intern fund transf
1313,fdrl intern fund transf
1314,bbp setmnt dt 110720
1315,fdrl intern fund transf
1316,fdrl intern fund transf
1317,fdrl intern fund transf
1318,bbp setmnt dt 120720
1319,bbp setmnt dt 130720
1320,bbp setmnt dt 140720
1321,fdrl intern fund transf
1322,fdrl intern fund transf
1323,bbp setmnt dt 150720
1324,bbp setmnt dt 170720
1325,bbp setmnt dt 180720
1326,bbp setmnt dt 190720
1327,fdrl intern fund transf
1328,bbp setmnt dt 200720
1329,fdrl intern fund transf
1330,fdrl intern fund transf
1331,bbp setmnt dt 210720
1332,fdrl intern fund transf
1333,fdrl intern fund transf
1334,bbp setmnt dt 240720
1335,bbp setmnt dt 250720
1336,fdrl intern fund transf
1337,bbp setmnt dt 260720
1338,bbp setmnt dt 270720
1339,fdrl intern fund transf
1340,fdrl intern fund transf
1341,bbp setmnt dt 280720
1342,fdrl intern fund transf
1343,fdrl intern fund transf
1344,fdrl intern fund transf
1345,fdrl intern fund transf
1346,fdrl intern fund transf
1347,fdrl intern fund transf
1348,bbp setmnt dt 290720
1349,bbp setmnt dt 310720
1350,bbp setmnt dt 010820
1351,bbp setmnt dt 020820
1352,fdrl intern fund transf
1353,bbp setmnt dt 030820
1354,bbp setmnt dt 040820
1355,fdrl intern fund transf
1356,fdrl intern fund transf
1357,fdrl intern fund transf
1358,fdrl intern fund transf
1359,fdrl intern fund transf
1360,fdrl intern fund transf
1361,fdrl intern fund transf
1362,fdrl intern fund transf
1363,fdrl intern fund transf
1364,fdrl intern fund transf
1365,fdrl intern fund transf
1366,fdrl intern fund transf
1367,fdrl intern fund transf
1368,fdrl intern fund transf
1369,fdrl intern fund transf
1370,fdrl intern fund transf
1371,bbp settmt dtd 050817
1372,bbp setmnt dt 070820
1373,bbp setmnt dt 080820
1374,bbp setmnt dt 090820
1375,bbp setmnt dt 100820
1376,bbp setmnt dt 110820
1377,fdrl intern fund transf
1378,fdrl intern fund transf
1379,fdrl intern fund transf
1380,fdrl intern fund transf
1381,fdrl intern fund transf
1382,fdrl intern fund transf
1383,fdrl intern fund transf
1384,fdrl intern fund transf
1385,fdrl intern fund transf
1386,fdrl intern fund transf
1387,fdrl intern fund transf
1388,fdrl intern fund transf
1389,bbp setmnt dt 110820
1390,bbp setmnt dt 160820
1391,fdrl intern fund transf
1392,fdrl intern fund transf
1393,fdrl intern fund transf
1394,fdrl intern fund transf
1395,bbp setmnt dt 170820
1396,trf frm indiaforens servic
1397,bbp setmnt dt 180820
1398,trf indiaforens servic
1399,bbp setmnt dt 190820
1400,bbp setmnt dt 210820
1401,bbp setmnt dt 220820
1402,trf indiaforens servic
1403,bbp setmnt dt 230820
1404,bbp setmnt dt 240820
1405,trf indiaforens servic
1406,bbp setmnt dt 250820
1407,bbp setmnt dt 280820
1408,bbp setmnt dt 290820
1409,bbp setmnt dt 300820
1410,bbp setmnt dt 310820
1411,trf indiaforens servic
1412,bbp setmnt dt 010920
1413,trf indiaforens servic
1414,bbp setmnt dt 040920
1415,bbp setmnt dt 050920
1416,trf indiaforens servic
1417,bbp setmnt dt 060920
1418,bbp setmnt dt 070920
1419,bbp setmnt dt 080920
1420,trf indiaforens servic
1421,bbp setmnt dt 110920
1422,bbp setmnt dt 120920
1423,bbp setmnt dt 130920
1424,bbp setmnt dt 140920
1425,bbp setmnt dt 150920
1426,trf indiaforens servic
1427,bbp setmnt dt 160920
1428,bbp setmnt dt 180920
1429,trf frm indiaforens servic
1430,bbp setmnt dt 190920
1431,bbp setmnt dt 200920
1432,trf indiaforens servic
1433,bbp setmnt dt 210920
1434,bbp setmnt dt 220920
1435,trf frm indiaforens servic
1436,bbp setmnt dt 250920
1437,neft fdrl666621043 one 97
